feedback_type,block_id,trial_in_block,perturbation_active,gradual_perturbation,perturbation_force,end_x,end_y,hit,score_delta,score_total
trajectory,5,21,True,True,1.2,311.052537174013,48.935296870548335,False,-50,6
trajectory,5,22,True,True,1.4,437.36893292957507,499.9522445649002,False,0,6
trajectory,5,23,True,True,1.4,345.59082768580987,52.998980284236794,False,-50,-44
trajectory,5,24,True,True,1.4,507.4080286653499,324.97105285173967,False,-34,-78
trajectory,5,25,True,True,1.5999999999999999,366.9153627927142,156.990390494363,False,0,-78
trajectory,5,26,True,True,1.5999999999999999,372.9404764222358,158.90079403706034,False,0,-78
trajectory,5,27,True,True,1.5999999999999999,478.0456517648301,209.95852322005862,True,77,-1
trajectory,5,28,True,True,1.7999999999999998,196.0894939645985,-83.08001789637835,False,-50,-51
trajectory,5,29,True,True,1.7999999999999998,465.084032248519,333.9710528517392,False,-31,-82
trajectory,5,30,True,True,1.7999999999999998,593.6091153397875,381.90106258176525,False,0,-82
trajectory,6,1,False,False,1.9999999999999998,516.1648364783002,401.9725295972478,False,0,-82
trajectory,6,2,False,False,1.9999999999999998,138.09728272098954,159.9463624416148,False,0,-82
trajectory,6,3,False,False,1.9999999999999998,184.33151818218585,154.92430842289824,False,0,-82
trajectory,6,4,False,False,1.9999999999999998,361.9231963286369,504.3156536962713,False,0,-82
trajectory,6,5,False,False,1.9999999999999998,267.21484969101783,160.92041832514974,False,0,-82
trajectory,6,6,False,False,1.9999999999999998,36.289879430051755,90.96143697921138,False,-50,-132
trajectory,6,7,False,False,1.9999999999999998,145.41859827540068,2.9989802842370556,False,-50,-182
trajectory,6,8,False,False,1.9999999999999998,319.364690801837,341.9010625817653,False,-23,-205
trajectory,6,9,False,False,1.9999999999999998,179.7655193930724,109.93529687054888,False,0,-205
trajectory,6,10,False,False,1.9999999999999998,111.4639994133353,-11.08208297132163,False,-50,-255
rl,7,1,False,False,1.9999999999999998,-248.60550277263889,-193.08837448489388,False,-50,-305
rl,7,2,False,False,1.9999999999999998,108.52262826429794,193.92499283884564,False,0,-305
rl,7,3,False,False,1.9999999999999998,102.06369377761015,15.998980284236982,False,-50,-355
rl,7,4,False,False,1.9999999999999998,335.10912335718365,325.98045951653285,True,84,-271
rl,7,5,False,False,1.9999999999999998,-1.183287604897386,-133.0514569516888,False,-50,-321
rl,7,6,False,False,1.9999999999999998,-121.47092412184706,-47.0819822492707,False,-50,-371
rl,7,7,False,False,1.9999999999999998,279.5108053915589,206.92499283884592,True,89,-282
rl,7,8,False,False,1.9999999999999998,499.9571067196285,475.9086065400784,False,0,-282
rl,7,9,False,False,1.9999999999999998,464.92822884775757,555.6598983383591,False,0,-282
rl,7,10,False,False,1.9999999999999998,508.9415070147554,712.6218220446472,False,0,-282
rl,8,1,True,True,0.0,290.6248391193845,312.9866558224461,True,86,-196
rl,8,2,True,True,0.0,421.31530963473404,352.92792021856695,False,0,-196
rl,8,3,True,True,0.0,202.98045951653265,371.0447914368576,False,0,-196
rl,8,4,True,True,0.2,309.62001166962386,398.9900121184544,False,0,-196
rl,8,5,True,True,0.2,100.7388134836247,107.90398861477445,False,0,-196
rl,8,6,True,True,0.2,-496.01659923016547,-308.62165382227664,False,-50,-246
rl,8,7,True,True,0.4,192.48964730766778,85.98619641022377,False,0,-246
rl,8,8,True,True,0.4,211.80546857460885,134.96698294911752,False,0,-246
rl,8,9,True,True,0.4,450.93070861949434,374.95178673568535,False,0,-246
rl,8,10,True,True,0.6000000000000001,-40.1499925920372,-174.0168384050904,False,-50,-296
rl,8,11,True,True,0.6000000000000001,387.9697078504646,436.90405241822083,False,0,-296
rl,8,12,True,True,0.6000000000000001,210.9382666779568,364.44135334405803,False,0,-296
rl,8,13,True,True,0.8,121.924992838846,290.2543852145995,True,94,-202
rl,8,14,True,True,0.8,368.4317025486335,196.989665660643,False,0,-202
rl,8,15,True,True,0.8,206.75806304494748,223.9896656606433,True,93,-109
rl,8,16,True,True,1.0,589.1252301381394,595.9753221933953,False,0,-109
rl,8,17,True,True,1.0,420.1663904640947,258.9836797990107,True,80,-29
rl,8,18,True,True,1.0,3.348499790176435,-44.080017896378756,False,-50,-79
rl,8,19,True,True,1.2,315.61620561526473,162.92430842289835,False,0,-79
rl,8,20,True,True,1.2,577.0597139779122,455.90860654007827,False,0,-79
rl,8,21,True,True,1.2,320.9920118022729,67.94900072830217,False,0,-79
rl,8,22,True,True,1.4,316.05095917617,252.9289016970545,True,86,7
rl,8,23,True,True,1.4,505.80219903839793,382.97252959724796,False,0,7
rl,8,24,True,True,1.4,369.64395420010214,112.9669829491173,False,0,7
rl,8,25,True,True,1.5999999999999999,492.9465723019356,345.96452655999894,False,-33,-26
rl,8,26,True,True,1.5999999999999999,327.18354489830017,283.9346897529693,True,85,59
rl,8,27,True,True,1.5999999999999999,264.08601308939313,168.9204183251496,False,0,59
rl,8,28,True,True,1.7999999999999998,366.90783523068643,-26.08208297132149,False,-50,9
rl,8,29,True,True,1.7999999999999998,451.3648609939696,217.9249928388459,True,78,87
rl,8,30,True,True,1.7999999999999998,477.6140084780495,317.98045951653273,False,-32,55
rl,9,1,False,False,1.9999999999999998,237.8981103377994,269.93622321054283,True,90,145
rl,9,2,False,False,1.9999999999999998,242.13615296652353,311.9237523601902,True,89,234
rl,9,3,False,False,1.9999999999999998,-118.08935425561893,14.910645744381174,False,-50,184
rl,9,4,False,False,1.9999999999999998,250.92792021856712,395.23122406287877,False,0,184
rl,9,5,False,False,1.9999999999999998,354.91805133950425,453.9180513395037,False,0,184
rl,9,6,False,False,1.9999999999999998,385.77736111094174,486.99463580229605,False,0,184
rl,9,7,False,False,1.9999999999999998,319.99001211845456,420.8050118940387,False,0,184
rl,9,8,False,False,1.9999999999999998,378.94304210223385,360.97105285173933,False,0,184
rl,9,9,False,False,1.9999999999999998,253.1947140157253,294.9362232105424,True,89,273
rl,9,10,False,False,1.9999999999999998,339.7169613173461,293.986655822446,True,84,357
endpos,10,1,False,False,1.9999999999999998,242.9274650533977,264.986655822446,True,90,447
endpos,10,2,False,False,1.9999999999999998,242.51262547669572,335.9804595165326,True,88,535
endpos,10,3,False,False,1.9999999999999998,97.63915013480135,-29.079025798959066,False,-50,485
endpos,10,4,False,False,1.9999999999999998,355.91805133950425,459.7114252699309,False,0,485
endpos,10,5,False,False,1.9999999999999998,438.24519815830223,390.91448169030764,False,0,485
endpos,10,6,False,False,1.9999999999999998,142.2727434311642,99.90398861477443,False,0,485
endpos,10,7,False,False,1.9999999999999998,501.96777545874244,651.0031520272513,False,0,485
endpos,10,8,False,False,1.9999999999999998,429.0353632827083,431.90405241822066,False,0,485
endpos,10,9,False,False,1.9999999999999998,226.90799060776206,166.94876237750796,False,0,485
endpos,10,10,False,False,1.9999999999999998,342.71169562609316,307.936223210543,True,84,569
endpos,11,1,True,True,0.0,231.28150790980123,215.99039049436234,True,91,660
endpos,11,2,True,True,0.0,301.4845431235212,101.96698294911722,False,0,660
endpos,11,3,True,True,0.0,296.0002175380641,348.9645265599987,False,-21,639
endpos,11,4,True,True,0.2,-15.329046411454861,77.90398861477385,False,-50,589
endpos,11,5,True,True,0.2,263.27782617679225,150.94636244161475,False,0,589
endpos,11,6,True,True,0.2,365.04957726155953,255.95234436925824,True,83,672
endpos,11,7,True,True,0.4,302.97252959724807,413.9725295972478,False,0,672
endpos,11,8,True,True,0.4,-82.96397669769216,-57.08001789637816,False,-50,622
endpos,11,9,True,True,0.4,249.4927928707716,159.990390494363,False,0,622
endpos,11,10,True,True,0.6000000000000001,299.09814777521046,263.913249862758,True,87,709
endpos,11,11,True,True,0.6000000000000001,-112.96918618717281,-219.064972602688,False,-50,659
endpos,11,12,True,True,0.6000000000000001,240.5170174877218,248.9132498627577,True,90,749
endpos,11,13,True,True,0.8,303.5396548251957,254.91324986275788,True,87,836
endpos,11,14,True,True,0.8,362.329399957454,298.98045951653273,True,83,919
endpos,11,15,True,True,0.8,385.4677129644834,361.9028367572498,False,0,919
endpos,11,16,True,True,1.0,477.1648364782991,366.9725295972482,False,0,919
endpos,11,17,True,True,1.0,331.0195872513586,311.9866558224461,True,84,1003
endpos,11,18,True,True,1.0,274.0734460979754,-0.08003803997431566,False,-50,953
endpos,11,19,True,True,1.2,542.3009660492727,468.99463580229633,False,0,953
endpos,11,20,True,True,1.2,287.8351985131108,233.97207083486774,True,88,1041
endpos,11,21,True,True,1.2,405.2830456876629,250.91324986275757,True,81,1122
endpos,11,22,True,True,1.4,354.5661831691556,183.97554750698592,False,0,1122
endpos,11,23,True,True,1.4,313.70407783174426,178.99039049436269,False,0,1122
endpos,11,24,True,True,1.4,393.770009425465,393.9900121184547,False,0,1122
endpos,11,25,True,True,1.5999999999999999,374.26815881048776,219.9720708348677,True,83,1205
endpos,11,26,True,True,1.5999999999999999,556.6091153397874,351.9010625817652,False,0,1205
endpos,12,1,False,False,1.5999999999999999,431.1136552325949,291.9346897529693,True,79,1284
endpos,12,2,False,False,1.5999999999999999,-168.75847822893155,-134.04069013020796,False,-50,1234
endpos,12,3,False,False,1.5999999999999999,233.90283675724982,417.92878724014366,False,0,1234
endpos,12,4,False,False,1.5999999999999999,105.1712096946446,58.9989802842365,False,0,1234
endpos,12,5,False,False,1.5999999999999999,217.9645265599992,342.96452655999866,False,-17,1217
endpos,12,6,False,False,1.5999999999999999,308.50607345159017,339.92375236019024,False,-22,1195
endpos,12,7,False,False,1.5999999999999999,184.9804595165328,304.98045951653273,True,91,1286
endpos,12,8,False,False,1.5999999999999999,269.57815358488,361.9028367572498,False,0,1286
endpos,12,9,False,False,1.5999999999999999,394.03536328270843,395.9040524182211,False,0,1286
endpos,12,10,False,False,1.5999999999999999,79.90750753911252,83.93529687054863,False,0,1286
