Wavelength,S_Cone_Sensitivity,M_Cone_Sensitivity,L_Cone_Sensitivity
552.0,0.0009215614839199945,2.937168456886566,5.785535172548055
552.5,0.0008847551556884,2.9297478525548564,5.800014016478142
553.0,0.0008496138875031368,2.921937864834686,5.814054995383911
553.5,0.0008160845160804454,2.9137364810885034,5.8276520437421215
554.0,0.0007841138781365665,2.905141688678757,5.840799096029533
554.5,0.0007536488103877406,2.8961514749678963,5.8534900867229105
555.0,0.0007246361495502089,2.886763827318369,5.865718950299015
555.5,0.0006970209928178546,2.8769767947561435,5.877478845265301
556.0,0.0006707414792951326,2.8667886729612606,5.888759826251997
556.5,0.0006457340085641402,2.85619781927728,5.899551171920022
557.0,0.0006219349802069753,2.8452025910477623,5.9098421609303
557.5,0.000599280793805735,2.8338013456162665,5.919622071943747
558.0,0.0005777078489425174,2.8219924403263543,5.928880183621292
558.5,0.0005571525451994197,2.809774232521584,5.937605774623848
559.0,0.0005375512821585396,2.7971450795455164,5.945788123612341
559.5,0.0005188404594019746,2.7841033387417116,5.953416509247691
560.0,0.0005009564765118224,2.770647367453729,5.960480210190818
560.5,0.00048384359211495366,2.7567767339516847,5.966970804235694
561.0,0.0004674775010173326,2.7424958502119177,5.972889065708473
561.5,0.00045184175706969635,2.72781033913732,5.978238068068363
562.0,0.0004369199141227823,2.712725823630785,5.98302088477457
562.5,0.00042269552602732777,2.697247926595207,5.9872405892863
563.0,0.00040915214663407015,2.6813822709334802,5.990900255062758
563.5,0.0003962733297937466,2.6651344795484975,5.994002955563151
564.0,0.0003840426293570946,2.648510175343152,5.996551764246686
564.5,0.00037244359917485136,2.6315149812203376,5.998549754572566
565.0,0.00036145979309775426,2.6141545200829484,5.999999999999999
565.5,0.00035107463260013297,2.596434534189289,6.000905205706308
566.0,0.0003412710096506863,2.5783612432193097,6.0012666037412785
566.5,0.0003320316838417056,2.5599409862083715,6.001085057872812
567.0,0.00032333941476548185,2.5411801021918357,6.000361431868813
567.5,0.0003151769620143064,2.5220849302050636,5.999096589497183
568.0,0.0003075270851804705,2.5026618092834174,5.997291394525826
568.5,0.0003003725438562654,2.4829170784622576,5.994946710722644
569.0,0.0002936960976339821,2.4628570767769458,5.992063401855537
569.5,0.00028748050610591196,2.4424881432628434,5.988642331692413
570.0,0.00028170852886434623,2.4218166169553124,5.984684364001171
570.5,0.0002763621231552606,2.400848773710023,5.980189549547994
571.0,0.0002714200368393691,2.3795906366638864,5.97515468709218
571.5,0.0002668602154310702,2.3580481657741217,5.969575762391306
572.0,0.00026266060444476226,2.336227320997949,5.96344876120295
572.5,0.000258799149394844,2.314134062292588,5.956769669284687
573.0,0.0002552537957957138,2.2917743496152596,5.949534472394095
573.5,0.00025200248916177026,2.2691541429231834,5.941739156288752
574.0,0.0002490231750074118,2.246279402173578,5.9333797067262335
574.5,0.000246293798847037,2.2231560873236655,5.924452109464118
575.0,0.00024379230619504425,2.1997901583306643,5.9149523502599815
575.5,0.0002414936848502342,2.176187866973717,5.904876448700065
576.0,0.00023936109174901537,2.1523566323196475,5.894220559685258
576.5,0.00023735472611219842,2.1283041652572043,5.8829808719451115
577.0,0.0002354347871605939,2.1040381766751346,5.871153574209176
577.5,0.0002335614741150124,2.0795663774621844,5.858734855207002
578.0,0.00023169498619626463,2.054896478507102,5.845720903668146
578.5,0.0002297955226251611,2.030036190698634,5.832107908322155
579.0,0.0002278232826225124,2.004993224925527,5.817892057898582
579.5,0.00022573846540912922,1.9797752920765288,5.803069541126982
580.0,0.0002235012702058221,1.954390103040386,5.787636546736903
580.5,0.00022107902997509053,1.9288465978579317,5.771591831750084
581.0,0.00021846761264618898,1.9031586331783388,5.754944426357016
581.5,0.00021567001989006084,1.8773412948028658,5.7377059290403745
582.0,0.0002126892533776495,1.8514096685327717,5.719887938282834
582.5,0.00020952831477989814,1.8253788401693147,5.70150205256707
583.0,0.00020619020576775033,1.799263895513754,5.682559870375762
583.5,0.00020267792801214934,1.773079920367348,5.6630729901915835
584.0,0.0001989944831840385,1.7468420005313552,5.64305301049721
584.5,0.0001951428729543611,1.7205652218070342,5.62251152977532
585.0,0.00019112609899406063,1.6942646699956443,5.601460146508588
585.5,0.00018695739189142834,1.6679546492548039,5.579910765923148
586.0,0.00018269089790414725,1.6416463371675736,5.557876520218969
586.5,0.0001783909922072483,1.6153501296733728,5.535370848339474
587.0,0.00017412204997576254,1.589076422711622,5.512407189228088
587.5,0.0001699484463847208,1.562835612221742,5.488998981828238
588.0,0.00016593455660915426,1.536638094143153,5.465159665083349
588.5,0.00016214475582409374,1.5104942644152748,5.440902677936846
589.0,0.00015864341920457023,1.4844145189775282,5.416241459332153
589.5,0.00015549492192561473,1.4584092537693332,5.391189448212697
590.0,0.00015276363916225824,1.4324888647301102,5.365760083521903
590.5,0.00015048966295609103,1.4066650008059522,5.339962355940168
591.0,0.00014861595281494055,1.3809543229696426,5.313787463095767
591.5,0.00014706118511319366,1.3553747452006362,5.28722215435395
592.0,0.0001457440362252371,1.3299441814783894,5.260253179079965
592.5,0.0001445831825254576,1.3046805457823576,5.23286728663906
593.0,0.00014349730038824214,1.279601752091997,5.205051226396483
593.5,0.00014240506618797732,1.2547257143867625,5.176791747717483
594.0,0.00014122515629905007,1.2300703466461103,5.148075599967307
594.5,0.0001398762470958471,1.205653562849496,5.118889532511207
595.0,0.00013827701495275528,1.1814932769763757,5.089220294714426
595.5,0.00013636755228889802,1.15760331669788,5.0590597622576725
596.0,0.00013417361570234533,1.133981164451843,5.02842031608347
596.5,0.0001317423778359039,1.1106202163677725,4.997319463449804
597.0,0.00012912101133238043,1.087513868575178,4.965774711614654
597.5,0.00012635668883458155,1.064655517203568,4.933803567836003
598.0,0.00012349658298531403,1.0420385583824516,4.901423539371835
598.5,0.00012058786642738449,1.0196563882413374,4.86865213348013
599.0,0.0001176777118035996,0.9975024029097344,4.835506857418872
599.5,0.00011481329175676606,0.9755699985171512,4.802005218446042
600.0,0.00011204177892969056,0.9538525711930967,4.768164723819625
600.5,0.00010939647235545397,0.9323471935320138,4.733999050636666
601.0,0.00010685517662823392,0.91106564398808,4.699506555350476
601.5,0.00010438182273248226,0.890023377480407,4.664681764253426
602.0,0.00010194034165265082,0.8692358489281063,4.62951920363789
602.5,9.949466437319142e-05,0.8487185132502895,4.594013399796242
603.0,9.700872187855593e-05,0.8284868253660683,4.558158879020857
603.5,9.444644515319616e-05,0.8085562401945544,4.521950167604105
604.0,9.177176518156397e-05,0.788942212654859,4.485381791838363
604.5,8.894861294811117e-05,0.769660197666094,4.448448278016003
605.0,8.594091943728963e-05,0.750725650147371,4.4111441524294
605.5,8.27278920520704e-05,0.7321506461207278,4.373469604005107
606.0,7.93498438695015e-05,0.7139337460199059,4.335447472206407
606.5,7.586236438515012e-05,0.6960701313815739,4.29710625913076
607.0,7.232104309458353e-05,0.6785549837423994,4.2584744668756285
607.5,6.878146949336892e-05,0.6613834846390504,4.2195805975384735
608.0,6.529923307707359e-05,0.6445508156081952,4.18045315321676
608.5,6.192992334126473e-05,0.6280521581865015,4.1411206360079476
609.0,5.8729129781509574e-05,0.6118826939106377,4.101611548009498
609.5,5.575244189337536e-05,0.5960376043172714,4.061954391318874
610.0,5.305544917242932e-05,0.580512070943071,4.022177668033539
610.5,5.067940492633621e-05,0.5653014511406693,3.9823014660355547
611.0,4.86082177111508e-05,0.5504018055265592,3.9423122163453916
611.5,4.681145989502539e-05,0.5358093705331985,3.90218793576812
612.0,4.5258703846112286e-05,0.521520382593045,3.8619066411088108
612.5,4.3919521932563776e-05,0.5075310781385564,3.8214463491725352
613.0,4.2763486522532165e-05,0.49383769360219065,3.7807850767643654
613.5,4.1760169984169745e-05,0.48043646541640544,3.7399008406893706
614.0,4.087914468562882e-05,0.4673236300136587,3.6987716577526224
614.5,4.008998299506169e-05,0.45449542382640823,3.6573755447591925
615.0,3.9362257280620636e-05,0.4419480832871117,3.615690518514151
615.5,3.866843869311963e-05,0.42967747113028887,3.5736972446553983
616.0,3.799259351401913e-05,0.4176779552987064,3.5313869841521455
616.5,3.732168680744132e-05,0.40594353003719263,3.4887536468064324
617.0,3.664268363750832e-05,0.3944681895905762,3.4457911424202994
617.5,3.5942549068342275e-05,0.38324592820368547,3.402493380795786
618.0,3.520824816406534e-05,0.372270740121349,3.3588542717349323
618.5,3.4426745988799656e-05,0.36153661958839517,3.3148677250397784
619.0,3.358500760666736e-05,0.35103756084965254,3.270527650512364
619.5,3.2669998081790604e-05,0.3407675581499495,3.2258279579547295
620.0,3.166868247829153e-05,0.3307206057341146,3.1807625571689147
620.5,3.057338209658334e-05,0.32089177674563796,3.1353367805304244
621.0,2.9397843182243495e-05,0.3112804599226558,3.08960165070862
621.5,2.8161168217140518e-05,0.30188712290196623,3.043619612946328
622.0,2.688245968314292e-05,0.29271223332036717,2.997453112486375
622.5,2.558082006211923e-05,0.28375625881465655,2.951164594571586
623.0,2.4275351835937975e-05,0.2750196670216325,2.9048165044447893
623.5,2.2985157486467665e-05,0.26650292557809285,2.8584712873488094
624.0,2.172933949557682e-05,0.25820650212083557,2.8121913885264735
624.5,2.0527000345133964e-05,0.2501308642866587,2.7660392532206077
625.0,1.939724251700762e-05,0.24227647971236027,2.7200773266740383
625.5,1.8354960516188824e-05,0.23464292574714507,2.6743632727568283
626.0,1.7398216940158642e-05,0.22722621858984568,2.628935629847988
626.5,1.652086640952068e-05,0.22002148415170153,2.5838281549537614
627.0,1.571676354487852e-05,0.21302384834395205,2.5390746050803954
627.5,1.4979762966835757e-05,0.2062284370778367,2.4947087372341348
628.0,1.4303719295995982e-05,0.19963037626459496,2.4507643084212276
628.5,1.368248715296279e-05,0.19322479181546623,2.407275075647918
629.0,1.3109921158339764e-05,0.18700680964168997,2.364274795920452
629.5,1.2579875932730502e-05,0.18097155565450565,2.3217972262450757
630.0,1.2086206096738595e-05,0.1751141557651527,2.2798761236280356
630.5,1.1623497530000333e-05,0.16942983227590286,2.2385358926691863
631.0,1.1189261148282794e-05,0.16391419305315694,2.19776352834282
631.5,1.078173912638576e-05,0.15856294235434787,2.157536673216838
632.0,1.0399173639109006e-05,0.1533717844369088,2.1178329698591414
632.5,1.0039806861252313e-05,0.14833642355827276,2.0786300608376322
633.0,9.701880967615465e-06,0.1434525639758728,2.0399055887202118
633.5,9.383638132998232e-06,0.13871590994714197,2.001637196074781
634.0,9.083320532200399e-06,0.1341221657295133,1.9638025254692413
634.5,8.799170340021742e-06,0.1296670355804199,1.926379219471494
635.0,8.529429731262045e-06,0.12534622375729476,1.889344920649441
635.5,8.272432997395605e-06,0.1211555698249937,1.8526805187309279
636.0,8.026882896594807e-06,0.11709145457806341,1.8163798920835783
636.5,7.791574303706557e-06,0.11315039411847337,1.7804401662349598
637.0,7.565302093577766e-06,0.10932890454819298,1.7448584667126406
637.5,7.346861141055339e-06,0.1056235019691917,1.7096319190441884
638.0,7.1350463209861824e-06,0.10203070248343898,1.6747576487571718
638.5,6.928652508217204e-06,0.09854702219290426,1.6402327813791582
639.0,6.7264745775953095e-06,0.09516897719955696,1.6060544424377154
639.5,6.527307403967408e-06,0.09189308360536655,1.5722197574604115
640.0,6.329945862180406e-06,0.08871585751230247,1.538725851974815
640.5,6.133450056005279e-06,0.08563419397983882,1.5055722920016954
641.0,5.937941004909271e-06,0.0826465038974682,1.4727684055346322
641.5,5.743804957283695e-06,0.07975157711218789,1.4403259610604058
642.0,5.5514281615198655e-06,0.07694820347099515,1.408256727065798
642.5,5.3611968660090945e-06,0.07423517282088725,1.3765724720375887
643.0,5.173497319142695e-06,0.07161127500886148,1.3452849644625602
643.5,4.988715769311981e-06,0.06907529988191509,1.314405972827493
644.0,4.807238464908265e-06,0.06662603728704533,1.2839472656191682
644.5,4.629451654322861e-06,0.0642622770712495,1.2539206113243668
645.0,4.455741585947079e-06,0.06198280908152485,1.2243377784298701
645.5,4.2864652818762066e-06,0.059786167525848005,1.195209296683903
646.0,4.121862859021406e-06,0.05766986405611295,1.166540740880464
646.5,3.96214520799781e-06,0.055631154685193016,1.138336447074996
647.0,3.807523219420554e-06,0.05366729542596154,1.1106007513229406
647.5,3.6582077839047705e-06,0.05177554229129186,1.0833379896797413
648.0,3.514409792065595e-06,0.049953151294057314,1.0565524982008405
648.5,3.3763401345181604e-06,0.048197378447131234,1.0302486129416806
649.0,3.244209701877601e-06,0.046505479763386946,1.0044306699577035
649.5,3.1182293847590507e-06,0.0448747112556978,0.9791030053043527
650.0,2.9986100737776444e-06,0.043302328936937126,0.9542699550370701
650.5,2.88545660949964e-06,0.04178579348958153,0.9299332360045239
651.0,2.778449632295797e-06,0.04032338427452077,0.9060840882282832
651.5,2.677163732487999e-06,0.03891358532224785,0.8827111325231426
652.0,2.581173500398129e-06,0.03755488066325576,0.8598029897038962
652.5,2.4900535263480715e-06,0.036245754328037554,0.8373482805853387
653.0,2.403378400659711e-06,0.03498469034708623,0.815335625982265
653.5,2.3207227136549295e-06,0.03377017275089479,0.7937536467094692
654.0,2.241661055655612e-06,0.03260068556995628,0.772590963581746
654.5,2.165768016983642e-06,0.031474712834763684,0.7518361974138897
655.0,2.0926181879609035e-06,0.03039073857581004,0.7314779690206951
655.5,2.0218407093623866e-06,0.02934711535895479,0.7115057739624059
656.0,1.953282923775508e-06,0.028341669891523112,0.6919126067810631
656.5,1.8868467242407922e-06,0.02737209741620664,0.6726923367641571
657.0,1.8224340037987609e-06,0.026436093175696986,0.6538388331991779
657.5,1.759946655489938e-06,0.025531352412685764,0.6353459653736158
658.0,1.6992865723548477e-06,0.024655570369864606,0.6172076025749612
658.5,1.6403556474340124e-06,0.023806442289925123,0.5994176140907044
659.0,1.5830557737679558e-06,0.022981663415558934,0.5819698692083354
659.5,1.5272888443972012e-06,0.022178928989457666,0.5648582372153446
660.0,1.4729567523622723e-06,0.021395934254312937,0.5480765873992224
660.5,1.4199825603739962e-06,0.020630872195399344,0.5316211132360473
661.0,1.3683740098244144e-06,0.019883926768323408,0.5154973049562517
661.5,1.3181600117758725e-06,0.019155779671274634,0.4997129769788556
662.0,1.2693694772907157e-06,0.018447112602442514,0.48427594372287974
662.5,1.2220313174312892e-06,0.017758607260016553,0.46919401960734436
663.0,1.1761744432599394e-06,0.01709094534218625,0.4544750190512703
663.5,1.131827765839011e-06,0.0164448085471411,0.44012675647367766
664.0,1.0890201962308498e-06,0.015820878573070612,0.426157046293587
664.5,1.0477806454978012e-06,0.015219837118164284,0.4125737029300189
665.0,1.0081380247022106e-06,0.01464236588061161,0.3993845408019937
665.5,9.701082246524907e-07,0.01408890006064947,0.3865954179989047
666.0,9.336550551413203e-07,0.013558888866704222,0.3742043672916359
666.5,8.987293057074462e-07,0.013051535009249599,0.36220746512144414
667.0,8.652817658896147e-07,0.012566041198759337,0.35060078792958616
667.5,8.332632252265717e-07,0.012101610145707166,0.3393804121573188
668.0,8.026244732570641e-07,0.011657444560566825,0.3285424142458989
668.5,7.733162995198379e-07,0.011232747153812042,0.3180828706365832
669.0,7.452894935536396e-07,0.010826720635916557,0.30799785777062855
669.5,7.184948448972152e-07,0.010438567717354099,0.2982834520892917
670.0,6.928831430893113e-07,0.010067491108598404,0.28893573003382955
670.5,6.684033910287211e-07,0.009712684174930049,0.2799481054036915
671.0,6.449974450544262e-07,0.009373302900856969,0.2713033414310975
671.5,6.226053748654542e-07,0.009048493925693941,0.2629815387064603
672.0,6.011672501608337e-07,0.008737403888755749,0.25496279782019227
672.5,5.806231406395924e-07,0.008439179429357164,0.2472272193627061
673.0,5.609131160007592e-07,0.008152967186812972,0.23975490392441454
673.5,5.419772459433618e-07,0.007877913800437949,0.23252595209573007
674.0,5.237556001664285e-07,0.007613165909546873,0.22552046446706536
674.5,5.061882483689874e-07,0.007357870153454522,0.21871854162883297
675.0,4.892152602500669e-07,0.007111173171475679,0.21210028417144558
675.5,4.727830254615679e-07,0.006872310791007118,0.2056480557258076
676.0,4.56863213466883e-07,0.006640875591773611,0.19935327208479084
676.5,4.4143381368227743e-07,0.006416549341581929,0.19320961208175874
677.0,4.264728155240165e-07,0.0061990138082388384,0.18721075455007502
677.5,4.1195820840836554e-07,0.005987950759551113,0.1813503783231032
678.0,3.9786798175159005e-07,0.005783041963325522,0.17562216223420693
678.5,3.841801249699552e-07,0.005583969187368834,0.17001978511674967
679.0,3.7087262747972636e-07,0.00539041419948782,0.16453692580409507
679.5,3.579234786971688e-07,0.005202058767489251,0.15916726312960677
680.0,3.45310668038548e-07,0.005018584659179895,0.15390447592664827
680.5,3.330165817640657e-07,0.004839738178105792,0.14874402913735763
681.0,3.210411935096697e-07,0.004665523770770046,0.1436885321389705
681.5,3.093888737552442e-07,0.0044960104194150365,0.13874238041749695
682.0,2.980639929806734e-07,0.004331267106283136,0.13390996945894712
682.5,2.8707092166584153e-07,0.004171362813616718,0.12919569474933104
683.0,2.764140302906329e-07,0.004016366523658161,0.12460395177465892
683.5,2.6609768933493177e-07,0.0038663472186498374,0.12013913602094074
684.0,2.561262692786223e-07,0.003721373880834123,0.11580564297418662
684.5,2.465041406015887e-07,0.0035815154924533944,0.11160786812040668
685.0,2.3723567378371538e-07,0.003446841035750025,0.107550206945611
685.5,2.2832277413063543e-07,0.003317381165954449,0.10363581121896938
686.0,2.1975748625097831e-07,0.003193013230249332,0.09986285784229039
686.5,2.1152938957912238e-07,0.003073576248805398,0.09622828000054234
687.0,2.0362806354944602e-07,0.002958909241793372,0.09272901087869344
687.5,1.9604308759632756e-07,0.0028488512293839766,0.089361983661712
688.0,1.8876404115414546e-07,0.002743241231747938,0.08612413153456633
688.5,1.817805036572781e-07,0.002641918269055979,0.08301238768222466
689.0,1.7508205454010375e-07,0.0025447213614788237,0.08002368528965527
689.5,1.6865827323700092e-07,0.002451489529187197,0.07715495754182647
690.0,1.62498739182348e-07,0.002362061792351823,0.07440313762370653
690.5,1.5659310912218615e-07,0.002276281165573598,0.07176484861262637
691.0,1.5093134904920797e-07,0.0021940066411741082,0.06923547315536766
691.5,1.4550350226776887e-07,0.002115101205905111,0.06681008379107468
692.0,1.4029961208222422e-07,0.002039427846518365,0.06448375305889173
692.5,1.3530972179692947e-07,0.0019668495497656277,0.06225155349796311
693.0,1.3052387471624003e-07,0.0018972293023986578,0.06010855764743315
693.5,1.2593211414451124e-07,0.0018304300911692129,0.058049838046446124
694.0,1.2152448338609858e-07,0.001766314902829051,0.05607046723414634
694.5,1.1729102574535743e-07,0.0017047467241299305,0.0541655177496781
695.0,1.1322178452664322e-07,0.0016455885418236095,0.05233006213218572
695.5,1.0930755943712212e-07,0.0015887121311454993,0.05055965144061898
696.0,1.0554217579520354e-07,0.0015340244212656221,0.0488517508131496
696.5,1.0192021532210757e-07,0.0014814411298376537,0.04720430390775478
697.0,9.843625973905444e-08,0.0014308779745152698,0.04561525438241172
697.5,9.508489076726425e-08,0.0013822506729521465,0.044082545895097615
698.0,9.18606901279572e-08,0.001335474942801959,0.042604122103789686
698.5,8.875823954235342e-08,0.0012904665017183835,0.04117792666646513
699.0,8.577212073167309e-08,0.0012471410673550955,0.03980190324110114
699.5,8.289691541713636e-08,0.0012054143573657704,0.03847399548567492
700.0,8.012720531996339e-08,0.0011652020894040846,0.03719214705816368
700.5,7.745787610706902e-08,0.0011264258523083028,0.03595440299977849
701.0,7.488502922814672e-08,0.001089030719655049,0.034759213884665914
701.5,7.240507007858463e-08,0.0010529676362055354,0.03360513167020637
702.0,7.001440405377089e-08,0.0010181875467209756,0.03249070831378029
702.5,6.770943654909366e-08,0.000984641395962582,0.03141449577276809
703.0,6.548657295994111e-08,0.0009522801286915677,0.030375046004550224
703.5,6.334221868170134e-08,0.0009210546896691458,0.029370910966507097
704.0,6.127277910976251e-08,0.0008909160236565288,0.028400642616019135
704.5,5.9274659639512794e-08,0.0008618150754149302,0.02746279291046678
705.0,5.7344265666340314e-08,0.0008337027897055625,0.026555913807230453
705.5,5.547823033145464e-08,0.0008065328014839357,0.025678638034239507
706.0,5.367409775935092e-08,0.0007802695064827469,0.024829921401618937
706.5,5.1929639820345715e-08,0.0007548799906289896,0.024008800490042687
707.0,5.0242628384755573e-08,0.0007303313398496578,0.02321431188018468
707.5,4.861083532289706e-08,0.0007065906400717453,0.02244549215271884
